"Fecha","DiaSemana","Rango","Diario","CambioDiario","CambioSemanal","Cines","Promedio","Acumulado","Dia","Estimado","Pelicula","Year","Estreno","YearEstreno"
2008-08-23,"Saturday",35,46055,56.4,-39.7,151,305,134359565,72,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-24,"Sunday",34,27935,-39.3,-46.7,151,185,134387500,73,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-25,"Monday",34,10570,-62.2,-51.2,151,70,134398070,74,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-26,"Tuesday",34,9815,-7.1,-60.9,151,65,134407885,75,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-27,"Wednesday",35,9230,-6,-61.4,142,65,134417115,76,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-28,"Thursday",34,9815,6.3,-59,142,69,134426930,77,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-29,"Friday",37,15485,57.8,-47.4,100,154,134442415,78,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-30,"Saturday",35,27510,77.7,-40.3,100,275,134469925,79,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-08-31,"Sunday",36,30500,10.9,9.2,100,305,134500425,80,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-09-01,"Monday",39,17965,-41.1,70,100,179,134518390,81,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-09-02,"Tuesday",35,4995,-72.2,-49.1,100,49,134523385,82,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-09-03,"Wednesday",34,5495,10,-40.5,100,54,134528880,83,"false","The Incredible Hulk",2008,2008-06-13,2008
2008-09-04,"Thursday",34,5005,-8.9,-49,100,50,134533885,84,"false","The Incredible Hulk",2008,2008-06-13,2008
2010-05-07,"Friday",1,51239677,0,0,4380,11698,51239677,1,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-08,"Saturday",1,45776170,-10.7,0,4380,10451,97015847,2,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-09,"Sunday",1,31106633,-32,0,4380,7101,128122480,3,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-10,"Monday",1,9366982,-69.9,0,4380,2138,137489462,4,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-11,"Tuesday",1,8380235,-10.5,0,4380,1913,145869697,5,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-12,"Wednesday",1,6951326,-17.1,0,4380,1587,152821023,6,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-13,"Thursday",1,6338848,-8.8,0,4380,1447,159159871,7,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-14,"Friday",1,15120949,138.5,-70.5,4390,3444,174280820,8,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-15,"Saturday",1,22642564,49.7,-50.5,4390,5157,196923384,9,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-16,"Sunday",1,14277492,-36.9,-54.1,4390,3252,211200876,10,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-17,"Monday",1,3715485,-74,-60.3,4390,846,214916361,11,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-18,"Tuesday",1,3565064,-4,-57.5,4390,812,218481425,12,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-19,"Wednesday",1,3145551,-11.8,-54.7,4390,716,221626976,13,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-20,"Thursday",1,3037827,-3.4,-52.1,4390,691,224664803,14,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-21,"Friday",2,7549509,148.5,-50.1,4177,1807,232214312,15,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-22,"Saturday",2,11505392,52.4,-49.2,4177,2754,243719704,16,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-23,"Sunday",2,7306357,-36.5,-48.8,4177,1749,251026061,17,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-24,"Monday",2,2215378,-69.7,-40.4,4177,530,253241439,18,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-25,"Tuesday",2,1810492,-18.3,-49.2,4177,433,255051931,19,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-26,"Wednesday",2,1684755,-6.9,-46.4,4177,403,256736686,20,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-27,"Thursday",3,1840224,9.2,-39.4,4177,440,258576910,21,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-28,"Friday",4,4440472,141.3,-41.2,3804,1167,263017382,22,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-29,"Saturday",4,6165974,38.9,-46.4,3804,1620,269183356,23,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-30,"Sunday",4,5852544,-5.1,-19.9,3804,1538,275035900,24,"false","Iron Man 2",2010,2010-05-07,2010
2010-05-31,"Monday",4,4617249,-21.1,108.4,3804,1213,279653149,25,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-01,"Tuesday",4,1386018,-70,-23.4,3804,364,281039167,26,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-02,"Wednesday",4,1220457,-11.9,-27.6,3804,320,282259624,27,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-03,"Thursday",4,1251538,2.5,-32,3804,329,283511162,28,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-04,"Friday",8,2189199,74.9,-50.7,3007,728,285700361,29,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-05,"Saturday",7,3482014,59.1,-43.5,3007,1157,289182375,30,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-06,"Sunday",7,2247495,-35.5,-61.6,3007,747,291429870,31,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-07,"Monday",7,802229,-64.3,-82.6,3007,266,292232099,32,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-08,"Tuesday",7,827461,3.1,-40.3,3007,275,293059560,33,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-09,"Wednesday",7,848031,2.5,-30.5,3007,282,293907591,34,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-10,"Thursday",7,853593,0.7,-31.8,3007,283,294761184,35,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-11,"Friday",9,1342063,57.2,-38.7,2305,582,296103247,36,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-12,"Saturday",9,1936638,44.3,-44.4,2305,840,298039885,37,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-13,"Sunday",9,1242505,-35.8,-44.7,2305,539,299282390,38,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-14,"Monday",9,538035,-56.7,-32.9,2305,233,299820425,39,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-15,"Tuesday",9,511560,-4.9,-38.2,2305,221,300331985,40,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-16,"Wednesday",9,536515,4.9,-36.7,2305,232,300868500,41,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-17,"Thursday",9,469577,-12.5,-45,2305,203,301338077,42,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-18,"Friday",10,715417,52.4,-46.7,1612,443,302053494,43,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-19,"Saturday",10,1049141,46.6,-45.8,1612,650,303102635,44,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-20,"Sunday",9,1107694,5.6,-10.8,1612,687,304210329,45,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-21,"Monday",10,342907,-69,-36.3,1612,212,304553236,46,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-22,"Tuesday",11,331915,-3.2,-35.1,1612,205,304885151,47,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-23,"Wednesday",12,300013,-9.6,-44.1,1612,186,305185164,48,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-24,"Thursday",11,322105,7.4,-31.4,1612,199,305507269,49,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-25,"Friday",11,410966,27.6,-42.6,1169,351,305918235,50,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-26,"Saturday",11,593766,44.5,-43.4,1169,507,306512001,51,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-27,"Sunday",11,431646,-27.3,-61,1169,369,306943647,52,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-28,"Monday",11,194463,-54.9,-43.3,1169,166,307138110,53,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-29,"Tuesday",13,180240,-7.3,-45.7,1169,154,307318350,54,"false","Iron Man 2",2010,2010-05-07,2010
2010-06-30,"Wednesday",11,175166,-2.8,-41.6,1169,149,307493516,55,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-01,"Thursday",11,160947,-8.1,-50,1169,137,307654463,56,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-02,"Friday",13,215079,33.6,-47.7,522,412,307869542,57,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-03,"Saturday",13,243163,13.1,-59,522,465,308112705,58,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-04,"Sunday",11,180072,-25.9,-58.3,522,344,308292777,59,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-05,"Monday",11,237520,31.9,22.1,522,455,308530297,60,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-06,"Tuesday",13,106552,-55.1,-40.9,522,204,308636849,61,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-07,"Wednesday",11,101621,-4.6,-42,522,194,308738470,62,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-08,"Thursday",10,106069,4.4,-34.1,522,203,308844539,63,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-09,"Friday",17,121643,14.7,-43.4,333,365,308966182,64,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-10,"Saturday",17,170995,40.6,-29.7,333,513,309137177,65,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-11,"Sunday",16,100117,-41.5,-44.4,333,300,309237294,66,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-12,"Monday",17,53511,-46.6,-77.5,333,160,309290805,67,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-13,"Tuesday",17,61215,14.4,-42.5,333,183,309352020,68,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-14,"Wednesday",18,55289,-9.7,-45.6,333,166,309407309,69,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-15,"Thursday",18,49541,-10.4,-53.3,333,148,309456850,70,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-16,"Friday",13,168147,239.4,38.2,362,464,309624997,71,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-17,"Saturday",13,221843,31.9,29.7,362,612,309846840,72,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-18,"Sunday",13,171750,-22.6,71.5,362,474,310018590,73,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-19,"Monday",13,91726,-46.6,71.4,362,253,310110316,74,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-20,"Tuesday",13,108329,18.1,77,362,299,310218645,75,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-21,"Wednesday",13,90655,-16.3,64,362,250,310309300,76,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-22,"Thursday",13,92549,2.1,86.8,362,255,310401849,77,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-23,"Friday",15,136636,47.6,-18.7,330,414,310538485,78,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-24,"Saturday",15,178357,30.5,-19.6,330,540,310716842,79,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-25,"Sunday",15,123982,-30.5,-27.8,330,375,310840824,80,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-26,"Monday",16,67183,-45.8,-26.8,330,203,310908007,81,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-27,"Tuesday",16,74910,11.5,-30.8,330,227,310982917,82,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-28,"Wednesday",17,67734,-9.6,-25.3,330,205,311050651,83,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-29,"Thursday",17,65079,-3.9,-29.7,330,197,311115730,84,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-30,"Friday",19,91350,40.4,-33.1,286,319,311207080,85,"false","Iron Man 2",2010,2010-05-07,2010
2010-07-31,"Saturday",19,122483,34.1,-31.3,286,428,311329563,86,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-01,"Sunday",20,87444,-28.6,-29.5,286,305,311417007,87,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-02,"Monday",19,48008,-45.1,-28.5,286,167,311465015,88,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-03,"Tuesday",19,52668,9.7,-29.7,286,184,311517683,89,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-04,"Wednesday",19,47133,-10.5,-30.4,286,164,311564816,90,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-05,"Thursday",19,47850,1.5,-26.5,286,167,311612666,91,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-06,"Friday",25,56802,18.7,-37.8,224,253,311669468,92,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-07,"Saturday",24,80884,42.4,-34,224,361,311750352,93,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-08,"Sunday",24,55829,-31,-36.2,224,249,311806181,94,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-09,"Monday",23,29331,-47.5,-38.9,224,130,311835512,95,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-10,"Tuesday",23,35097,19.7,-33.4,224,156,311870609,96,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-11,"Wednesday",22,30077,-14.3,-36.2,224,134,311900686,97,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-12,"Thursday",22,29869,-0.7,-37.6,224,133,311930555,98,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-13,"Friday",28,35383,18.5,-37.7,178,198,311965938,99,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-14,"Saturday",27,53704,51.8,-33.6,178,301,312019642,100,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-15,"Sunday",27,37791,-29.6,-32.3,178,212,312057433,101,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-16,"Monday",28,16883,-55.3,-42.4,178,94,312074316,102,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-17,"Tuesday",29,19044,12.8,-45.7,178,106,312093360,103,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-18,"Wednesday",30,16801,-11.8,-44.1,178,94,312110161,104,"false","Iron Man 2",2010,2010-05-07,2010
2010-08-19,"Thursday",26,18184,8.2,-39.1,178,102,312128345,105,"false","Iron Man 2",2010,2010-05-07,2010
2011-05-06,"Friday",1,25481796,0,0,3955,6442,25481796,1,"false","Thor",2011,2011-05-06,2011
2011-05-07,"Saturday",1,23341263,-8.4,0,3955,5901,48823059,2,"false","Thor",2011,2011-05-06,2011
2011-05-08,"Sunday",1,16900279,-27.6,0,3955,4273,65723338,3,"false","Thor",2011,2011-05-06,2011
2011-05-09,"Monday",1,5403057,-68,0,3955,1366,71126395,4,"false","Thor",2011,2011-05-06,2011
2011-05-10,"Tuesday",1,5410419,0.1,0,3955,1367,76536814,5,"false","Thor",2011,2011-05-06,2011
2011-05-11,"Wednesday",1,4189021,-22.6,0,3955,1059,80725835,6,"false","Thor",2011,2011-05-06,2011
2011-05-12,"Thursday",1,4026482,-3.9,0,3955,1018,84752317,7,"false","Thor",2011,2011-05-06,2011
2011-05-13,"Friday",1,9140767,127,-64.1,3963,2306,93893084,8,"false","Thor",2011,2011-05-06,2011
2011-05-14,"Saturday",1,15171878,66,-35,3963,3828,109064962,9,"false","Thor",2011,2011-05-06,2011
2011-05-15,"Sunday",1,10390390,-31.5,-38.5,3963,2621,119455352,10,"false","Thor",2011,2011-05-06,2011
2011-05-16,"Monday",2,2856650,-72.5,-47.1,3963,720,122312002,11,"false","Thor",2011,2011-05-06,2011
2011-05-17,"Tuesday",2,3090024,8.2,-42.9,3963,779,125402026,12,"false","Thor",2011,2011-05-06,2011
2011-05-18,"Wednesday",2,2303232,-25.5,-45,3963,581,127705258,13,"false","Thor",2011,2011-05-06,2011
2011-05-19,"Thursday",2,2200897,-4.4,-45.3,3963,555,129906155,14,"false","Thor",2011,2011-05-06,2011
2011-05-20,"Friday",3,4353422,97.8,-52.4,3924,1109,134259577,15,"false","Thor",2011,2011-05-06,2011
2011-05-21,"Saturday",3,6492846,49.1,-57.2,3924,1654,140752423,16,"false","Thor",2011,2011-05-06,2011
2011-05-22,"Sunday",3,4609036,-29,-55.6,3924,1174,145361459,17,"false","Thor",2011,2011-05-06,2011
2011-05-23,"Monday",3,1678808,-63.6,-41.2,3924,427,147040267,18,"false","Thor",2011,2011-05-06,2011
2011-05-24,"Tuesday",3,1284927,-23.5,-58.4,3924,327,148325194,19,"false","Thor",2011,2011-05-06,2011
2011-05-25,"Wednesday",3,1085331,-15.5,-52.9,3924,276,149410525,20,"false","Thor",2011,2011-05-06,2011
2011-05-26,"Thursday",5,948778,-12.6,-56.9,3296,287,150359303,21,"false","Thor",2011,2011-05-06,2011
2011-05-27,"Friday",5,2483793,161.8,-42.9,3296,753,152843096,22,"false","Thor",2011,2011-05-06,2011
2011-05-28,"Saturday",5,3639713,46.5,-43.9,3296,1104,156482809,23,"false","Thor",2011,2011-05-06,2011
2011-05-29,"Sunday",5,3410364,-6.3,-26,3296,1034,159893173,24,"false","Thor",2011,2011-05-06,2011
2011-05-30,"Monday",5,2546271,-25.3,51.7,3296,772,162439444,25,"false","Thor",2011,2011-05-06,2011
2011-05-31,"Tuesday",5,853193,-66.5,-33.6,3296,258,163292637,26,"false","Thor",2011,2011-05-06,2011
2011-06-01,"Wednesday",5,772079,-9.5,-28.9,3296,234,164064716,27,"false","Thor",2011,2011-05-06,2011
2011-06-02,"Thursday",5,808188,4.7,-14.8,3296,245,164872904,28,"false","Thor",2011,2011-05-06,2011
2011-06-03,"Friday",6,1245864,54.2,-49.8,2780,448,166118768,29,"false","Thor",2011,2011-05-06,2011
2011-06-04,"Saturday",6,1830703,46.9,-49.7,2780,658,167949471,30,"false","Thor",2011,2011-05-06,2011
2011-06-05,"Sunday",6,1173477,-35.9,-65.6,2780,422,169122948,31,"false","Thor",2011,2011-05-06,2011
2011-06-06,"Monday",6,500801,-57.3,-80.3,2780,180,169623749,32,"false","Thor",2011,2011-05-06,2011
2011-06-07,"Tuesday",6,550679,10,-35.5,2780,198,170174428,33,"false","Thor",2011,2011-05-06,2011
2011-06-08,"Wednesday",6,510429,-7.3,-33.9,2780,183,170684857,34,"false","Thor",2011,2011-05-06,2011
2011-06-09,"Thursday",7,544651,6.7,-32.6,2780,195,171229508,35,"false","Thor",2011,2011-05-06,2011
2011-06-10,"Friday",9,712214,30.8,-42.8,1782,399,171941722,36,"false","Thor",2011,2011-05-06,2011
2011-06-11,"Saturday",9,1057322,48.5,-42.2,1782,593,172999044,37,"false","Thor",2011,2011-05-06,2011
2011-06-12,"Sunday",9,665679,-37,-43.3,1782,373,173664723,38,"false","Thor",2011,2011-05-06,2011
2011-06-13,"Monday",9,302910,-54.5,-39.5,1782,169,173967633,39,"false","Thor",2011,2011-05-06,2011
2011-06-14,"Tuesday",10,341126,12.6,-38.1,1782,191,174308759,40,"false","Thor",2011,2011-05-06,2011
2011-06-15,"Wednesday",9,309120,-9.4,-39.4,1782,173,174617879,41,"false","Thor",2011,2011-05-06,2011
2011-06-16,"Thursday",9,348123,12.6,-36.1,1782,195,174966002,42,"false","Thor",2011,2011-05-06,2011
2011-06-17,"Friday",12,312243,-10.3,-56.2,875,356,175278245,43,"false","Thor",2011,2011-05-06,2011
2011-06-18,"Saturday",12,434218,39.1,-58.9,875,496,175712463,44,"false","Thor",2011,2011-05-06,2011
2011-06-19,"Sunday",11,398615,-8.2,-40.1,875,455,176111078,45,"false","Thor",2011,2011-05-06,2011
2011-06-20,"Monday",12,143401,-64,-52.7,875,163,176254479,46,"false","Thor",2011,2011-05-06,2011
2011-06-21,"Tuesday",13,155702,8.6,-54.4,875,177,176410181,47,"false","Thor",2011,2011-05-06,2011
2011-06-22,"Wednesday",12,144504,-7.2,-53.3,875,165,176554685,48,"false","Thor",2011,2011-05-06,2011
2011-06-23,"Thursday",11,157379,8.9,-54.8,875,179,176712064,49,"false","Thor",2011,2011-05-06,2011
2011-06-24,"Friday",16,154518,-1.8,-50.5,404,382,176866582,50,"false","Thor",2011,2011-05-06,2011
2011-06-25,"Saturday",14,208802,35.1,-51.9,404,516,177075384,51,"false","Thor",2011,2011-05-06,2011
2011-06-26,"Sunday",15,147980,-29.1,-62.9,404,366,177223364,52,"false","Thor",2011,2011-05-06,2011
2011-06-27,"Monday",15,74284,-49.8,-48.2,404,183,177297648,53,"false","Thor",2011,2011-05-06,2011
2011-06-28,"Tuesday",17,81194,9.3,-47.9,404,200,177378842,54,"false","Thor",2011,2011-05-06,2011
2011-06-29,"Wednesday",15,63035,-22.4,-56.4,404,156,177441877,55,"false","Thor",2011,2011-05-06,2011
2011-06-30,"Thursday",15,75403,19.6,-52.1,404,186,177517280,56,"false","Thor",2011,2011-05-06,2011
2011-07-01,"Friday",19,123076,63.2,-20.3,270,455,177640356,57,"false","Thor",2011,2011-05-06,2011
2011-07-02,"Saturday",19,163140,32.6,-21.9,270,604,177803496,58,"false","Thor",2011,2011-05-06,2011
2011-07-03,"Sunday",19,114087,-30.1,-22.9,270,422,177917583,59,"false","Thor",2011,2011-05-06,2011
2011-07-04,"Monday",19,70517,-38.2,-5.1,270,261,177988100,60,"false","Thor",2011,2011-05-06,2011
2011-07-05,"Tuesday",17,63062,-10.6,-22.3,270,233,178051162,61,"false","Thor",2011,2011-05-06,2011
2011-07-06,"Wednesday",19,55894,-11.4,-11.3,270,207,178107056,62,"false","Thor",2011,2011-05-06,2011
2011-07-07,"Thursday",19,59607,6.6,-20.9,270,220,178166663,63,"false","Thor",2011,2011-05-06,2011
2011-07-08,"Friday",18,176891,196.8,43.7,315,561,178343554,64,"false","Thor",2011,2011-05-06,2011
2011-07-09,"Saturday",19,224225,26.8,37.4,315,711,178567779,65,"false","Thor",2011,2011-05-06,2011
2011-07-10,"Sunday",18,172192,-23.2,50.9,315,546,178739971,66,"false","Thor",2011,2011-05-06,2011
2011-07-11,"Monday",18,93836,-45.5,33.1,315,297,178833807,67,"false","Thor",2011,2011-05-06,2011
2011-07-12,"Tuesday",18,108238,15.3,71.6,315,343,178942045,68,"false","Thor",2011,2011-05-06,2011
2011-07-13,"Wednesday",18,88512,-18.2,58.4,315,280,179030557,69,"false","Thor",2011,2011-05-06,2011
2011-07-14,"Thursday",18,84450,-4.6,41.7,315,268,179115007,70,"false","Thor",2011,2011-05-06,2011
2011-07-15,"Friday",20,110300,30.6,-37.6,272,405,179225307,71,"false","Thor",2011,2011-05-06,2011
2011-07-16,"Saturday",21,156156,41.6,-30.4,272,574,179381463,72,"false","Thor",2011,2011-05-06,2011
2011-07-17,"Sunday",21,119699,-23.3,-30.5,272,440,179501162,73,"false","Thor",2011,2011-05-06,2011
2011-07-18,"Monday",19,68008,-43.2,-27.5,272,250,179569170,74,"false","Thor",2011,2011-05-06,2011
2011-07-19,"Tuesday",20,80002,17.6,-26.1,272,294,179649172,75,"false","Thor",2011,2011-05-06,2011
2011-07-20,"Wednesday",21,69202,-13.5,-21.8,272,254,179718374,76,"false","Thor",2011,2011-05-06,2011
2011-07-21,"Thursday",21,74814,8.1,-11.4,272,275,179793188,77,"false","Thor",2011,2011-05-06,2011
2011-07-22,"Friday",20,100665,34.6,-8.7,236,426,179893853,78,"false","Thor",2011,2011-05-06,2011
2011-07-23,"Saturday",20,135923,35,-13,236,575,180029776,79,"false","Thor",2011,2011-05-06,2011
2011-07-24,"Sunday",18,106412,-21.7,-11.1,236,450,180136188,80,"false","Thor",2011,2011-05-06,2011
2011-07-25,"Monday",18,58223,-45.3,-14.4,236,246,180194411,81,"false","Thor",2011,2011-05-06,2011
2011-07-26,"Tuesday",20,66247,13.8,-17.2,236,280,180260658,82,"false","Thor",2011,2011-05-06,2011
2011-07-27,"Wednesday",20,55718,-15.9,-19.5,236,236,180316376,83,"false","Thor",2011,2011-05-06,2011
2011-07-28,"Thursday",20,56888,2.1,-24,236,241,180373264,84,"false","Thor",2011,2011-05-06,2011
